user_id,anime_id,rating,watch_status,episodes_watched
1068,2353,6,completed,26
1068,1667,5,completed,26
1068,34,5,completed,100
1068,124,8,completed,12
1068,1777,7,completed,24
1068,1564,9,completed,50
1068,485,9,completed,26
1068,1681,5,completed,50
1068,282,5,completed,26
1068,1413,7,completed,50
1068,802,6,completed,24
1068,333,4,completed,26
1068,1814,6,completed,12
1068,1560,6,completed,26
1068,1672,7,completed,100
1068,92,9,completed,24
1069,1279,5,completed,26
1069,2500,4,completed,24
1069,2421,7,completed,24
1069,1792,4,completed,12
1069,2420,8,completed,26
1069,1649,6,completed,26
1069,1554,6,completed,100
1069,214,5,completed,12
1069,2249,8,completed,26
1069,481,5,completed,50
1069,2114,4,completed,100
1069,1919,9,completed,50
1069,1320,7,completed,50
1069,2129,7,completed,24
1069,2287,10,completed,100
1069,155,5,completed,24
1069,1190,4,completed,26
1069,451,7,completed,12
1069,1193,6,completed,12
1069,87,6,completed,24
1069,799,5,completed,50
1069,1726,8,completed,50
1069,922,5,completed,24
1069,1261,4,completed,24
1069,2166,7,completed,100
1069,1832,5,completed,50
1069,1074,5,completed,100
1069,1375,7,completed,50
1069,440,5,completed,50
1069,574,7,completed,100
1069,1608,10,completed,12
1069,504,5,completed,100
1069,2319,5,completed,12
1069,996,7,completed,24
1069,1853,3,completed,26
1069,240,6,completed,26
1069,683,6,completed,100
1069,656,9,completed,24
1069,2497,5,completed,50
1069,862,8,completed,100
1069,97,7,completed,50
1070,2004,6,completed,12
1070,1113,6,completed,26
1070,2246,4,completed,50
1070,2143,6,completed,50
1070,1756,8,completed,24
1070,2083,6,completed,24
1070,2485,7,completed,50
1070,2398,5,completed,100
1070,1610,7,completed,26
1070,2477,5,completed,24
1070,40,8,completed,100
1070,2137,4,completed,50
1070,1971,8,completed,26
1070,2132,10,completed,24
1070,1746,6,completed,100
1070,959,7,completed,12
1070,2323,7,completed,24
1070,331,5,completed,100
1070,1225,5,completed,12
1070,509,5,completed,100
1070,2218,8,completed,100
1070,989,6,completed,12
1070,1334,5,completed,100
1070,2402,7,completed,50
1070,163,5,completed,50
1070,1177,6,completed,50
1070,2508,8,completed,26
1071,444,7,completed,50
1071,792,5,completed,24
1071,2368,6,completed,100
1071,891,7,completed,50
1071,2470,9,completed,24
1071,719,6,completed,100
1071,1329,4,completed,12
1071,1622,7,completed,24
1071,1860,7,completed,50
1071,1968,6,completed,24
1071,1256,6,completed,100
1071,1625,8,completed,50
1071,1011,6,completed,50
1071,385,6,completed,50
1071,1972,5,completed,100
1072,1863,10,completed,12
1072,131,7,completed,12
1072,1290,2,completed,26
1072,930,6,completed,12
1072,1624,8,completed,26
1072,1225,4,completed,50
1072,1110,5,completed,100
1072,1026,6,completed,12
1072,1060,6,completed,100
1072,2316,7,completed,12
1072,1387,5,completed,26
1072,1185,6,completed,26
1072,431,6,completed,12
1072,549,8,completed,26
1072,455,4,completed,100
1072,1914,5,completed,24
1072,1567,5,completed,50
1072,706,4,completed,12
1072,207,7,completed,24
1072,2225,3,completed,100
1072,135,8,completed,24
1072,321,7,completed,26
1072,732,5,completed,50
1072,2185,8,completed,24
1072,1031,6,completed,12
1072,1052,8,completed,26
1072,2089,7,completed,50
1072,678,5,completed,50
1072,2191,5,completed,24
1072,44,6,completed,26
1073,1707,6,completed,26
1073,1161,6,completed,26
1073,276,6,completed,26
1073,63,6,completed,12
1073,884,7,completed,24
1073,327,5,completed,50
1073,2199,6,completed,50
1073,1266,8,completed,26
1073,267,5,completed,12
1073,2004,7,completed,100
1073,1015,6,completed,100
1073,748,9,completed,100
1073,1680,9,completed,12
1073,1518,8,completed,26
1073,584,3,completed,24
1073,877,5,completed,26
1074,746,7,completed,12
1074,1413,8,completed,26
1074,1770,8,completed,100
1074,522,4,completed,24
1074,2192,7,completed,26
1074,1741,5,completed,12
1074,21,8,completed,26
1074,2043,5,completed,24
1074,2103,6,completed,100
1074,355,7,completed,24
1074,1025,4,completed,100
1074,2085,7,completed,12
1074,1171,6,completed,12
1074,1872,8,completed,24
1074,1373,5,completed,12
1074,307,4,completed,12
1074,1011,5,completed,50
1074,1062,7,completed,26
1074,184,6,completed,24
1074,1907,3,completed,24
1074,1128,4,completed,26
1074,370,4,completed,24
1074,2070,6,completed,24
1074,1308,4,completed,50
1074,82,4,completed,24
1074,1543,8,completed,26
1074,2204,6,completed,26
1074,576,6,completed,50
1074,1075,4,completed,24
1074,221,7,completed,50
1074,1425,8,completed,26
1074,1300,5,completed,50
1074,1112,8,completed,100
1074,1720,6,completed,24
1074,1448,2,completed,100
1074,328,8,completed,26
1074,546,8,completed,24
1074,252,10,completed,26
1074,1654,5,completed,12
1074,101,8,completed,26
1074,1774,6,completed,50
1075,1811,6,completed,50
1075,2183,5,completed,12
1075,774,10,completed,50
1075,2178,4,completed,12
1075,68,7,completed,100
1075,2327,5,completed,50
1075,1402,4,completed,26
1075,1985,8,completed,12
1075,746,5,completed,12
1075,2097,6,completed,24
1075,1001,8,completed,24
1075,2483,6,completed,12
1075,1835,6,completed,100
1075,2133,6,completed,12
1075,822,10,completed,24
1075,56,3,completed,100
1075,300,6,completed,26
1075,2307,8,completed,100
1075,2477,5,completed,24
1075,2313,10,completed,100
1075,1780,7,completed,26
1075,1489,8,completed,26
1075,2420,10,completed,12
1075,2150,7,completed,100
1075,1206,4,completed,100
1075,1665,8,completed,12
1075,79,6,completed,24
1075,1856,7,completed,50
1075,1407,7,completed,12
1075,1728,6,completed,50
1075,653,7,completed,24
1075,1317,5,completed,50
1076,1616,6,completed,24
1076,1710,5,completed,12
1076,1731,7,completed,50
1076,1133,6,completed,12
1076,1990,6,completed,24
1076,280,6,completed,12
1076,126,4,completed,12
1076,2011,9,completed,12
1076,2357,6,completed,12
1076,909,6,completed,50
1076,1428,7,completed,26
1076,758,5,completed,24
1076,1824,9,completed,12
1076,1408,6,completed,26
1076,1510,10,completed,24
1076,562,9,completed,12
1076,109,6,completed,24
1077,1240,7,completed,50
1077,1574,6,completed,26
1077,1041,3,completed,100
1077,1159,4,completed,26
1077,1952,7,completed,50
1077,482,4,completed,24
1077,163,5,completed,50
1077,1569,4,completed,26
1077,206,5,completed,100
1077,1621,5,completed,50
1077,260,3,completed,100
1077,1771,8,completed,12
1077,1870,9,completed,100
1077,979,6,completed,100
1077,2022,4,completed,24
1077,1866,7,completed,100
1077,2174,4,completed,26
1077,2187,7,completed,26
1077,682,6,completed,24
1077,305,7,completed,12
1077,1056,8,completed,26
1077,509,5,completed,26
1077,2235,5,completed,24
1077,491,7,completed,100
1077,168,6,completed,24
1077,254,7,completed,12
1077,1890,6,completed,12
1077,668,9,completed,50
1077,2500,5,completed,26
1077,111,6,completed,24
1077,2073,8,completed,100
1077,1062,7,completed,12
1077,1938,6,completed,50
1077,2193,5,completed,12
1077,197,8,completed,12
1077,437,4,completed,24
1077,398,5,completed,12
1077,1878,9,completed,100
1077,258,10,completed,24
1077,1421,10,completed,24
1077,1610,8,completed,50
1077,1120,8,completed,12
1078,225,7,completed,100
1078,1066,9,completed,50
1078,2276,5,completed,50
1078,60,10,completed,26
1078,2202,3,completed,24
1078,2121,7,completed,50
1078,1768,6,completed,50
1078,332,7,completed,12
1078,448,7,completed,12
1078,690,8,completed,50
1078,1513,6,completed,100
1078,2066,4,completed,26
1078,91,6,completed,50
1078,1248,9,completed,12
1078,1256,7,completed,26
1078,957,5,completed,100
1078,255,6,completed,26
1078,1639,7,completed,24
1078,1313,6,completed,50
1078,1912,4,completed,24
1078,1991,8,completed,26
1078,528,5,completed,100
1078,388,6,completed,100
1078,418,10,completed,50
1078,555,5,completed,50
1078,1833,5,completed,100
1078,447,7,completed,26
1078,1667,7,completed,50
1078,2125,9,completed,12
1078,441,7,completed,24
1078,9253,9,completed,50
1078,2322,6,completed,26
1079,76,5,completed,100
1079,1454,5,completed,26
1079,262,5,completed,50
1079,1811,5,completed,24
1079,323,6,completed,12
1079,1447,7,completed,12
1079,408,3,completed,26
1079,2508,9,completed,24
1079,1566,8,completed,26
1079,920,7,completed,100
1079,585,4,completed,24
1079,924,4,completed,100
1079,246,8,completed,12
1079,1266,7,completed,50
1079,2007,5,completed,50
1079,2022,4,completed,24
1079,627,5,completed,26
1079,1388,6,completed,26
1079,2430,6,completed,12
1079,1724,4,completed,24
1079,317,4,completed,12
1079,383,8,completed,26
1079,1489,6,completed,24
1079,2502,7,completed,50
1079,1420,5,completed,26
1079,950,8,completed,24
1079,951,8,completed,50
1079,2078,4,completed,100
1079,1201,6,completed,50
1079,384,9,completed,24
1079,1621,6,completed,100
1079,523,8,completed,24
1079,2384,3,completed,100
1079,77,6,completed,26
1079,1789,8,completed,26
1079,767,6,completed,50
1080,1804,9,completed,100
1080,1962,5,completed,26
1080,851,6,completed,26
1080,923,8,completed,26
1080,427,7,completed,24
1080,775,6,completed,50
1080,1391,6,completed,100
1080,2144,4,completed,12
1080,402,10,completed,50
1080,544,7,completed,26
1080,2305,7,completed,12
1080,1914,5,completed,24
1080,1621,6,completed,100
1080,1658,6,completed,50
1080,922,7,completed,12
1080,1098,5,completed,12
1080,35,3,completed,12
1080,1058,2,completed,26
1080,436,7,completed,26
1081,2166,9,completed,26
1081,185,6,completed,24
1081,1995,5,completed,26
1081,1713,8,completed,26
1081,1728,4,completed,12
1081,1288,7,completed,12
1081,2200,6,completed,12
1081,1892,5,completed,12
1081,2130,6,completed,50
1081,1230,6,completed,24
1081,480,5,completed,12
1081,934,5,completed,24
1081,2244,6,completed,24
1081,1031,6,completed,26
1081,496,5,completed,12
1081,741,5,completed,12
1081,1878,9,completed,24
1081,1794,6,completed,50
1081,197,10,completed,26
1081,2039,5,completed,50
1081,2204,4,completed,24
1081,971,3,completed,100
1081,813,7,completed,50
1081,1443,6,completed,26
1081,2494,7,completed,26
1081,1181,7,completed,12
1081,2224,7,completed,24
1081,731,7,completed,12
1081,531,5,completed,100
1081,1058,1,completed,100
1081,1493,6,completed,12
1081,528,7,completed,50
1081,1184,4,completed,100
1081,2226,6,completed,50
1081,2208,6,completed,12
1081,495,8,completed,24
1081,1594,6,completed,50
1082,1327,5,completed,100
1082,528,10,completed,100
1082,1713,7,completed,100
1082,1315,7,completed,24
1082,2283,7,completed,12
1082,1864,8,completed,50
1082,539,5,completed,100
1082,2159,8,completed,100
1082,65,9,completed,50
1082,699,4,completed,24
1082,983,5,completed,12
1082,2263,9,completed,12
1082,1586,7,completed,50
1082,1320,9,completed,100
1082,1729,7,completed,12
1082,739,7,completed,24
1082,1705,6,completed,24
1082,186,5,completed,50
1082,61,7,completed,50
1082,2280,9,completed,12
1082,40,5,completed,26
1082,1504,6,completed,12
1082,2384,5,completed,100
1083,252,10,completed,24
1083,1834,9,completed,24
1083,38000,7,completed,100
1083,528,9,completed,26
1083,1870,6,completed,100
1083,558,8,completed,24
1083,691,6,completed,100
1083,2444,9,completed,100
1083,1271,7,completed,100
1083,642,7,completed,12
1083,2298,3,completed,100
1083,1684,8,completed,50
1083,896,5,completed,24
1083,1369,7,completed,100
1083,2213,5,completed,100
1083,982,7,completed,100
1083,1263,5,completed,100
1083,2401,6,completed,26
1083,695,8,completed,26
1083,1609,7,completed,24
1083,829,5,completed,100
1083,2301,7,completed,100
1083,2396,4,completed,12
1083,2224,6,completed,26
1083,2006,7,completed,100
1083,1112,8,completed,12
1083,1335,7,completed,100
1083,1447,4,completed,12
1083,2504,6,completed,26
1083,371,6,completed,26
1083,226,7,completed,50
1083,2506,5,completed,26
1084,1063,3,completed,26
1084,182,8,completed,50
1084,187,2,completed,100
1084,2370,5,completed,26
1084,722,6,completed,12
1084,1733,5,completed,12
1084,762,10,completed,100
1084,2273,7,completed,12
1084,2126,8,completed,24
1084,1639,9,completed,26
1084,1428,5,completed,26
1084,2222,6,completed,50
1084,97,7,completed,26
1084,2030,6,completed,12
1084,768,7,completed,50
1084,94,7,completed,24
1084,237,4,completed,50
1084,2293,8,completed,12
1084,99,5,completed,50
1084,1465,5,completed,50
1084,1881,7,completed,100
1084,91,4,completed,50
1084,338,5,completed,24
1084,2344,6,completed,12
1084,2048,7,completed,26
1084,1177,8,completed,50
1084,870,6,completed,12
1084,1327,7,completed,100
1084,1838,9,completed,12
1084,1325,6,completed,12
1084,610,6,completed,24
1084,536,7,completed,26
1084,1361,7,completed,12
1085,65,6,completed,26
1085,1090,8,completed,26
1085,560,6,completed,12
1085,193,5,completed,50
1085,639,6,completed,26
1085,651,5,completed,100
1085,806,5,completed,24
1085,70,5,completed,100
1085,1303,5,completed,50
1085,2318,6,completed,12
1085,1962,7,completed,24
1085,1419,5,completed,26
1085,1880,7,completed,26
1085,1029,7,completed,50
1085,888,6,completed,100
1085,1782,7,completed,26
1085,2284,8,completed,100
1085,775,5,completed,26
1085,2063,6,completed,12
1085,1976,6,completed,12
1085,1558,5,completed,26
1085,1418,6,completed,24
1085,1850,4,completed,50
1085,1483,7,completed,26
1085,1472,6,completed,12
1085,1430,6,completed,100
1085,577,6,completed,50
1085,1368,6,completed,50
1085,2094,6,completed,26
1085,1704,5,completed,100
1085,2293,6,completed,26
1086,738,6,completed,12
1086,2364,5,completed,26
1086,2158,2,completed,100
1086,431,4,completed,100
1086,791,5,completed,12
1086,1017,8,completed,26
1086,630,6,completed,26
1086,1191,10,completed,50
1086,322,4,completed,26
1086,1895,8,completed,50
1086,1902,4,completed,100
1086,365,7,completed,100
1086,340,7,completed,12
1086,2139,10,completed,50
1086,30,6,completed,100
1086,451,6,completed,50
1086,1555,6,completed,26
1086,1818,6,completed,100
1086,1897,7,completed,24
1086,1215,6,completed,12
1087,1706,8,completed,12
1087,1311,10,completed,100
1087,674,6,completed,100
1087,284,4,completed,26
1087,1841,9,completed,26
1087,2321,6,completed,26
1087,155,5,completed,24
1087,120,5,completed,26
1087,1324,6,completed,24
1087,802,5,completed,26
1087,274,4,completed,12
1087,558,9,completed,12
1087,1729,6,completed,50
1087,88,2,completed,26
1087,1526,7,completed,26
1087,1313,4,completed,100
1087,2017,8,completed,24
1087,1234,8,completed,24
1087,263,9,completed,24
1087,582,6,completed,12
1087,2187,7,completed,12
1087,1245,8,completed,24
1087,1385,6,completed,50
1087,1513,6,completed,12
1087,2212,8,completed,50
1087,1819,4,completed,24
1087,1744,8,completed,24
1087,2357,4,completed,26
1087,1323,8,completed,50
1087,1543,7,completed,24
1087,2325,6,completed,26
1087,394,9,completed,12
1087,707,5,completed,100
1087,1712,5,completed,100
1087,2122,6,completed,24
1087,379,4,completed,26
1087,939,5,completed,12
1087,149,6,completed,26
1087,2041,4,completed,24
1087,2133,1,completed,26
1088,399,6,completed,50
1088,1954,7,completed,12
1088,544,7,completed,24
1088,819,6,completed,24
1088,1571,4,completed,50
1088,2088,9,completed,24
1088,1507,6,completed,12
1088,185,7,completed,100
1088,1087,6,completed,24
1088,1286,5,completed,100
1088,2205,7,completed,100
1088,1498,7,completed,50
1088,703,7,completed,26
1088,1601,7,completed,26
1088,219,3,completed,24
1088,589,6,completed,100
1088,1015,7,completed,24
1088,1376,6,completed,50
1088,1185,6,completed,26
1088,1937,6,completed,12
1088,638,5,completed,26
1088,699,7,completed,12
1088,1059,7,completed,12
1088,152,8,completed,26
1088,1317,4,completed,26
1088,1484,7,completed,26
1088,980,6,completed,12
1088,193,5,completed,50
1088,1671,7,completed,100
1088,323,7,completed,50
1088,483,6,completed,24
1088,933,3,completed,24
1088,76,6,completed,12
1088,6702,8,completed,26
1088,1099,7,completed,24
1088,1506,7,completed,12
1088,2184,4,completed,50
1088,2485,6,completed,100
1088,562,4,completed,24
1088,1948,9,completed,50
1088,1499,5,completed,12
1088,685,5,completed,12
1089,1242,5,completed,26
1089,611,5,completed,24
1089,211,6,completed,50
1089,639,9,completed,100
1089,2252,8,completed,26
1089,1639,10,completed,24
1089,454,6,completed,50
1089,556,6,completed,12
1089,600,7,completed,50
1089,894,3,completed,24
1089,655,5,completed,100
1089,2278,3,completed,26
1089,1694,6,completed,50
1089,503,9,completed,26
1089,1113,9,completed,100
1089,20,8,completed,50
1089,548,1,completed,24
1089,1186,8,completed,50
1089,1360,4,completed,100
1089,1229,8,completed,24
1089,567,8,completed,100
1089,605,7,completed,12
1089,1079,5,completed,24
1089,2445,7,completed,50
1089,648,8,completed,24
1089,708,7,completed,12
1089,1185,6,completed,50
1089,991,4,completed,24
1089,98,5,completed,24
1089,617,6,completed,50
1089,956,8,completed,26
1089,547,8,completed,100
1089,237,4,completed,50
1089,68,3,completed,50
1089,118,6,completed,24
1089,404,9,completed,26
1089,790,7,completed,12
1089,539,6,completed,26
1089,1843,4,completed,24
1089,2166,8,completed,24
1089,2482,8,completed,24
1089,710,6,completed,24
1090,347,6,completed,100
1090,815,7,completed,24
1090,2058,7,completed,26
1090,1341,5,completed,12
1090,732,5,completed,100
1090,678,8,completed,24
1090,899,7,completed,26
1090,1392,9,completed,12
1090,2473,7,completed,26
1090,121,7,completed,100
1090,1586,10,completed,24
1090,601,3,completed,24
1090,1997,8,completed,100
1090,119,2,completed,26
1090,2389,6,completed,100
1090,1202,6,completed,12
1090,180,4,completed,100
1090,401,10,completed,26
1090,1147,6,completed,100
1090,1234,8,completed,26
1090,313,7,completed,24
1090,712,7,completed,26
1090,1284,8,completed,24
1090,1395,7,completed,24
1090,666,7,completed,12
1090,768,5,completed,12
1090,2427,3,completed,12
1090,643,4,completed,100
1090,1039,4,completed,100
1090,1523,8,completed,26
1090,1598,4,completed,50
1091,1442,7,completed,100
1091,697,9,completed,26
1091,410,3,completed,100
1091,1110,5,completed,24
1091,2253,6,completed,24
1091,1031,6,completed,26
1091,1511,7,completed,26
1091,1569,6,completed,24
1091,1496,3,completed,12
1091,176,6,completed,24
1091,2287,9,completed,24
1091,1570,6,completed,26
1091,2350,6,completed,24
1091,567,7,completed,24
1091,579,7,completed,50
1091,1886,7,completed,26
1091,5114,9,completed,24
1091,716,6,completed,12
1091,1372,5,completed,26
1091,542,5,completed,100
1091,1520,4,completed,24
1091,1091,7,completed,26
1091,432,7,completed,24
1091,461,6,completed,24
1091,263,6,completed,24
1091,1516,8,completed,50
1091,1463,7,completed,26
1091,1691,5,completed,100
1091,737,8,completed,50
1091,1251,6,completed,50
1091,302,6,completed,26
1091,594,7,completed,24
1091,1741,7,completed,12
1091,1681,6,completed,12
1091,1835,6,completed,50
1091,1733,3,completed,12
1091,2088,6,completed,12
1091,114,7,completed,26
1092,44,5,completed,24
1092,1532,10,completed,26
1092,1614,7,completed,12
1092,2492,5,completed,12
1092,1226,6,completed,12
1092,536,7,completed,26
1092,438,6,completed,24
1092,469,6,completed,26
1092,2095,7,completed,12
1092,1985,7,completed,100
1092,1268,10,completed,100
1092,2411,5,completed,50
1092,87,6,completed,50
1092,111,8,completed,26
1092,1153,6,completed,12
1092,1058,4,completed,24
1092,2402,9,completed,26
1092,293,6,completed,12
1092,232,7,completed,100
1092,261,6,completed,24
1092,1809,7,completed,50
1092,703,6,completed,12
1092,796,8,completed,26
1092,301,8,completed,12
1092,1210,6,completed,12
1092,2344,7,completed,12
1092,717,5,completed,50
1092,133,8,completed,12
1092,1169,6,completed,26
1092,2338,7,completed,24
1092,2471,8,completed,26
1093,153,6,completed,24
1093,1619,6,completed,26
1093,439,4,completed,26
1093,1737,5,completed,26
1093,1342,6,completed,26
1093,49,5,completed,12
1093,1052,5,completed,12
1093,2053,5,completed,100
1093,774,6,completed,26
1093,1309,9,completed,24
1093,1433,8,completed,12
1093,891,5,completed,12
1093,506,8,completed,100
1093,154,4,completed,100
1093,2044,5,completed,100
1093,828,5,completed,12
1093,2054,7,completed,26
1093,313,5,completed,12
1094,2447,5,completed,26
1094,2078,3,completed,100
1094,477,8,completed,24
1094,683,6,completed,26
1094,1860,6,completed,24
1094,462,1,completed,50
1094,2415,6,completed,50
1094,564,7,completed,24
1094,765,5,completed,100
1094,2124,6,completed,50
1094,2143,8,completed,100
1094,1842,5,completed,12
1094,1261,6,completed,12
1094,323,5,completed,24
1094,1382,4,completed,50
1095,1119,6,completed,26
1095,783,7,completed,24
1095,85,6,completed,26
1095,1755,8,completed,24
1095,2028,7,completed,24
1095,1938,6,completed,26
1095,2048,5,completed,50
1095,2126,7,completed,24
1095,965,5,completed,24
1095,1588,7,completed,50
1095,1875,5,completed,24
1095,1889,5,completed,24
1095,2089,7,completed,100
1095,281,7,completed,12
1095,54,6,completed,24
1095,2030,5,completed,50
1095,31964,9,completed,12
1095,2101,8,completed,50
1095,560,6,completed,100
1096,461,4,completed,26
1096,367,5,completed,26
1096,88,8,completed,12
1096,2281,7,completed,26
1096,1118,7,completed,100
1096,1535,8,completed,12
1096,989,6,completed,100
1096,117,7,completed,24
1096,2336,4,completed,100
1096,748,8,completed,100
1096,1965,8,completed,26
1096,1611,5,completed,50
1096,1990,8,completed,12
1096,895,7,completed,100
1096,1697,5,completed,12
1096,91,5,completed,24
1096,2175,5,completed,50
1096,1719,10,completed,12
1096,945,3,completed,100
1096,855,8,completed,100
1096,904,5,completed,50
1096,2398,5,completed,12
1096,2449,2,completed,100
1096,1428,5,completed,12
1096,187,4,completed,100
1096,1612,4,completed,100
1096,1666,7,completed,26
1096,2030,8,completed,100
1097,979,6,completed,26
1097,557,9,completed,24
1097,392,7,completed,50
1097,1852,5,completed,26
1097,1822,5,completed,24
1097,1152,6,completed,24
1097,2318,6,completed,100
1097,496,6,completed,24
1097,1968,6,completed,24
1097,1793,6,completed,100
1097,1807,6,completed,26
1097,1372,6,completed,100
1097,1530,4,completed,50
1097,102,7,completed,50
1097,173,8,completed,26
1098,316,7,completed,12
1098,1301,5,completed,100
1098,1026,6,completed,12
1098,1068,6,completed,26
1098,2032,6,completed,26
1098,1174,7,completed,24
1098,836,6,completed,100
1098,2461,6,completed,50
1098,568,8,completed,12
1098,2043,4,completed,24
1098,11061,9,completed,24
1098,2132,9,completed,50
1098,437,6,completed,24
1098,708,6,completed,26
1098,241,6,completed,12
1098,1886,7,completed,24
1098,2245,7,completed,100
1098,190,6,completed,50
1098,112,2,completed,26
1098,858,7,completed,12
1098,2027,3,completed,100
1098,2220,6,completed,100
1098,373,5,completed,50
1098,20,9,completed,100
1098,482,5,completed,100
1098,31964,9,completed,100
1098,1029,5,completed,50
1098,595,7,completed,100
1098,37521,8,completed,12
1098,2069,6,completed,100
1098,632,5,completed,26
1098,989,5,completed,26
1098,1062,7,completed,26
1098,405,6,completed,24
1098,1668,9,completed,50
1098,46,7,completed,12
1098,2456,7,completed,100
1098,107,7,completed,26
1098,2372,6,completed,50
1098,1910,5,completed,50
1098,1432,9,completed,100
1098,2013,5,completed,24
1098,2140,7,completed,12
1098,2200,6,completed,26
1098,1457,5,completed,24
1099,2354,5,completed,26
1099,72,5,completed,100
1099,60,8,completed,100
1099,658,7,completed,26
1099,1178,4,completed,12
1099,2441,8,completed,26
1099,688,6,completed,12
1099,2005,5,completed,24
1099,2210,8,completed,24
1099,1409,5,completed,100
1099,652,8,completed,26
1099,839,6,completed,50
1099,1218,10,completed,100
1099,1646,5,completed,12
1099,330,1,completed,26
1099,1308,3,completed,100
1099,293,1,completed,24
1099,662,8,completed,100
1099,465,6,completed,24
1099,1756,5,completed,24
1099,2024,6,completed,24
1099,1661,5,completed,12
1099,30694,5,completed,12
1099,2152,7,completed,50
1099,2502,8,completed,12
1099,1684,6,completed,100
1099,188,5,completed,100
1099,372,7,completed,50
1099,87,3,completed,12
1099,1558,6,completed,26
1099,1759,10,completed,24
1099,2081,6,completed,24
1099,1835,7,completed,26
1099,2066,5,completed,12
1099,664,8,completed,100
1099,1280,8,completed,26
1099,539,4,completed,100
1100,825,9,completed,12
1100,2042,4,completed,50
1100,2304,7,completed,26
1100,2143,6,completed,26
1100,451,7,completed,24
1100,1255,5,completed,50
1100,2022,5,completed,12
1100,1268,8,completed,50
1100,601,4,completed,24
1100,1442,6,completed,26
1100,103,7,completed,24
1100,1885,8,completed,12
1100,1272,6,completed,26
1100,919,6,completed,50
1100,2165,5,completed,24
1100,553,7,completed,50
1100,194,6,completed,12
1100,828,4,completed,24
1100,2446,8,completed,26
1100,1465,5,completed,100
1100,252,8,completed,26
1101,1827,6,completed,26
1101,2170,5,completed,12
1101,672,7,completed,100
1101,1851,6,completed,24
1101,1490,6,completed,24
1101,2039,7,completed,26
1101,1951,8,completed,50
1101,840,7,completed,24
1101,255,5,completed,100
1101,1594,6,completed,50
1101,288,5,completed,26
1101,1075,7,completed,12
1101,1611,7,completed,50
1101,127,6,completed,12
1101,336,8,completed,24
1101,2027,5,completed,50
1101,1053,6,completed,24
1102,678,8,completed,26
1102,1722,8,completed,12
1102,1467,5,completed,100
1102,1777,8,completed,26
1102,1409,6,completed,26
1102,749,8,completed,100
1102,2345,6,completed,24
1102,921,4,completed,12
1102,1551,5,completed,12
1102,1970,8,completed,50
1102,1491,6,completed,50
1102,1601,7,completed,24
1102,741,3,completed,50
1102,1870,10,completed,100
1102,1523,8,completed,100
1102,1040,6,completed,100
1102,1405,10,completed,50
1102,1067,8,completed,100
1102,63,7,completed,24
1102,968,8,completed,26
1102,1258,9,completed,24
1102,2402,10,completed,100
1102,2099,8,completed,50
1102,2354,6,completed,26
1102,1019,7,completed,26
1102,2488,5,completed,26
1102,1848,9,completed,12
1102,1488,8,completed,26
1102,1475,8,completed,100
1102,1357,5,completed,50
1102,979,5,completed,100
1102,1645,5,completed,100
1103,2295,6,completed,24
1103,198,6,completed,24
1103,2218,7,completed,12
1103,1858,4,completed,50
1103,1650,5,completed,50
1103,825,6,completed,12
1103,1053,7,completed,50
1103,722,9,completed,50
1103,2007,9,completed,100
1103,687,7,completed,100
1103,1267,4,completed,50
1103,1808,2,completed,24
1103,1916,6,completed,12
1103,433,5,completed,50
1103,465,7,completed,100
1103,1446,7,completed,24
1103,1834,7,completed,26
1103,2262,5,completed,100
1103,1878,8,completed,50
1103,801,3,completed,50
1103,1977,7,completed,12
1103,2209,4,completed,26
1103,357,7,completed,100
1103,1407,7,completed,100
1103,1675,6,completed,24
1103,511,4,completed,24
1103,1663,7,completed,24
1103,651,7,completed,100
1103,275,7,completed,100
1103,2012,10,completed,100
1103,875,8,completed,24
1103,1558,6,completed,50
1103,1950,4,completed,24
1103,360,5,completed,26
1103,969,8,completed,50
1103,2170,8,completed,12
1103,2038,4,completed,12
1104,1297,8,completed,24
1104,2131,7,completed,100
1104,769,8,completed,26
1104,749,10,completed,24
1104,280,5,completed,24
1104,2292,9,completed,26
1104,472,7,completed,24
1104,2327,8,completed,12
1104,1373,6,completed,26
1104,354,8,completed,50
1104,1831,5,completed,100
1104,386,7,completed,12
1104,2482,5,completed,100
1104,30276,10,completed,26
1104,1857,7,completed,50
1104,113,4,completed,50
1104,1790,7,completed,50
1104,1878,8,completed,12
1104,1943,7,completed,24
1104,1760,7,completed,26
1104,2491,5,completed,12
1104,817,7,completed,26
1104,488,5,completed,26
1104,867,6,completed,26
1104,407,5,completed,24
1104,1612,8,completed,50
1105,1938,7,completed,50
1105,2100,8,completed,100
1105,2121,7,completed,100
1105,952,7,completed,24
1105,1799,5,completed,12
1105,2060,5,completed,12
1105,1785,5,completed,100
1105,972,7,completed,24
1105,1727,5,completed,24
1105,1239,5,completed,100
1105,1286,7,completed,12
1105,1276,2,completed,12
1105,2383,5,completed,26
1105,2089,7,completed,100
1105,488,4,completed,50
1105,131,8,completed,12
1105,1663,3,completed,12
1105,803,7,completed,50
1105,550,2,completed,12
1105,1699,7,completed,26
1105,1846,7,completed,12
1105,799,4,completed,26
1105,2322,5,completed,50
1105,580,3,completed,100
1105,118,8,completed,24
1105,1554,6,completed,12
1105,101,8,completed,24
1105,1134,3,completed,24
1105,584,1,completed,50
1105,2387,9,completed,26
1105,1215,7,completed,12
1105,610,7,completed,12
1105,2507,7,completed,100
1105,583,4,completed,26
