anime_id,genre_id,genre_name,is_primary_genre
520,1,Shojo,1
520,2,Seinen,0
521,1,Thriller,1
521,2,Shounen,0
521,3,Adventure,0
522,1,Fantasy,1
522,2,Horror,0
522,3,Sci-Fi,0
523,1,Mecha,1
523,2,Parody,0
524,1,Sports,1
525,1,Comedy,1
525,2,Military,0
525,3,Josei,0
525,4,Isekai,0
526,1,Historical,1
526,2,Shojo,0
526,3,Slice of Life,0
526,4,Josei,0
527,1,Comedy,1
527,2,Thriller,0
527,3,Space,0
528,1,Cyberpunk,1
528,2,Sports,0
529,1,Martial Arts,1
530,1,Supernatural,1
530,2,Vampire,0
530,3,Mystery,0
530,4,Music,0
531,1,Psychological,1
531,2,Parody,0
531,3,Space,0
532,1,Shounen,1
533,1,Mecha,1
534,1,Vampire,1
534,2,Mecha,0
534,3,Seinen,0
535,1,Psychological,1
536,1,Harem,1
536,2,Drama,0
536,3,Josei,0
536,4,Music,0
537,1,Cyberpunk,1
538,1,Music,1
538,2,Martial Arts,0
538,3,Mecha,0
538,4,Parody,0
539,1,Josei,1
539,2,Isekai,0
540,1,Shounen,1
540,2,Parody,0
540,3,Seinen,0
541,1,Mystery,1
541,2,Josei,0
541,3,Vampire,0
542,1,Sports,1
542,2,Horror,0
542,3,Drama,0
542,4,Music,0
543,1,Historical,1
543,2,Action,0
544,1,Mystery,1
545,1,Thriller,1
545,2,Josei,0
546,1,Parody,1
546,2,Vampire,0
547,1,Romance,1
547,2,Adventure,0
547,3,Josei,0
548,1,Isekai,1
548,2,Music,0
548,3,Horror,0
548,4,Sports,0
549,1,Slice of Life,1
549,2,Mecha,0
550,1,Music,1
551,1,Slice of Life,1
552,1,Slice of Life,1
552,2,Ecchi,0
552,3,Historical,0
553,1,Military,1
553,2,Thriller,0
554,1,Harem,1
554,2,Space,0
554,3,Mecha,0
554,4,Mystery,0
555,1,Shounen,1
555,2,Action,0
555,3,Martial Arts,0
556,1,Drama,1
556,2,Sports,0
556,3,Shounen,0
556,4,Music,0
557,1,Music,1
558,1,Thriller,1
559,1,Fantasy,1
560,1,Supernatural,1
560,2,Space,0
560,3,Historical,0
560,4,Martial Arts,0
561,1,Romance,1
562,1,Isekai,1
563,1,Sci-Fi,1
564,1,Historical,1
564,2,Sci-Fi,0
564,3,Horror,0
564,4,Action,0
565,1,Space,1
565,2,Adventure,0
566,1,Vampire,1
566,2,Romance,0
567,1,Isekai,1
567,2,Drama,0
567,3,Historical,0
567,4,Sports,0
568,1,Action,1
568,2,Thriller,0
569,1,Drama,1
569,2,Shojo,0
569,3,Sports,0
570,1,Isekai,1
570,2,Josei,0
570,3,Ecchi,0
570,4,Romance,0
571,1,Mystery,1
571,2,Fantasy,0
571,3,Thriller,0
572,1,Romance,1
573,1,Comedy,1
573,2,Mystery,0
573,3,Adventure,0
573,4,Josei,0
574,1,Ecchi,1
574,2,Mystery,0
575,1,Mecha,1
575,2,Isekai,0
575,3,Shojo,0
575,4,Ecchi,0
576,1,Music,1
576,2,Slice of Life,0
576,3,Thriller,0
576,4,Seinen,0
577,1,Slice of Life,1
577,2,Josei,0
577,3,Shounen,0
577,4,Comedy,0
578,1,Vampire,1
578,2,Mecha,0
578,3,Ecchi,0
578,4,Romance,0
579,1,Harem,1
580,1,Ecchi,1
580,2,Mecha,0
580,3,Harem,0
581,1,Action,1
581,2,Drama,0
581,3,Comedy,0
581,4,Harem,0
582,1,Shounen,1
582,2,Historical,0
582,3,Mystery,0
582,4,Horror,0
583,1,Sci-Fi,1
584,1,Isekai,1
584,2,Martial Arts,0
585,1,Supernatural,1
585,2,Cyberpunk,0
586,1,Military,1
587,1,Romance,1
587,2,Shojo,0
587,3,Psychological,0
587,4,Thriller,0
588,1,Martial Arts,1
588,2,Comedy,0
588,3,Slice of Life,0
588,4,Historical,0
589,1,Parody,1
589,2,Thriller,0
589,3,Harem,0
590,1,Thriller,1
590,2,Vampire,0
590,3,Space,0
591,1,Fantasy,1
591,2,Military,0
591,3,Sports,0
592,1,Thriller,1
593,1,Isekai,1
593,2,Space,0
593,3,Drama,0
594,1,Military,1
594,2,Psychological,0
595,1,Slice of Life,1
595,2,Space,0
595,3,Vampire,0
596,1,Music,1
596,2,Space,0
597,1,Supernatural,1
598,1,Psychological,1
598,2,Slice of Life,0
598,3,Space,0
598,4,Shojo,0
599,1,Josei,1
599,2,Cyberpunk,0
599,3,Vampire,0
599,4,Isekai,0
600,1,Sports,1
601,1,Horror,1
602,1,Comedy,1
603,1,Space,1
603,2,Sports,0
603,3,Isekai,0
603,4,Vampire,0
604,1,Shojo,1
604,2,Seinen,0
605,1,Space,1
605,2,Fantasy,0
605,3,Seinen,0
605,4,Mystery,0
606,1,Comedy,1
606,2,Sci-Fi,0
607,1,Romance,1
607,2,Thriller,0
607,3,Drama,0
607,4,Martial Arts,0
608,1,Parody,1
609,1,Fantasy,1
609,2,Thriller,0
610,1,Isekai,1
610,2,Space,0
610,3,Parody,0
610,4,Vampire,0
611,1,Comedy,1
612,1,Shojo,1
613,1,Supernatural,1
614,1,Slice of Life,1
614,2,Psychological,0
614,3,Sci-Fi,0
615,1,Slice of Life,1
615,2,Supernatural,0
615,3,Drama,0
616,1,Vampire,1
617,1,Horror,1
617,2,Fantasy,0
617,3,Supernatural,0
617,4,Ecchi,0
618,1,Psychological,1
618,2,Cyberpunk,0
619,1,Isekai,1
619,2,Action,0
619,3,Harem,0
620,1,Romance,1
620,2,Shojo,0
620,3,Fantasy,0
620,4,Ecchi,0
621,1,Romance,1
621,2,Drama,0
622,1,Space,1
622,2,Josei,0
622,3,Romance,0
623,1,Horror,1
624,1,Supernatural,1
624,2,Sports,0
624,3,Slice of Life,0
624,4,Drama,0
625,1,Mystery,1
625,2,Shounen,0
625,3,Thriller,0
626,1,Harem,1
626,2,Mystery,0
626,3,Seinen,0
626,4,Ecchi,0
627,1,Horror,1
628,1,Harem,1
628,2,Isekai,0
628,3,Thriller,0
628,4,Seinen,0
629,1,Slice of Life,1
629,2,Space,0
630,1,Military,1
630,2,Martial Arts,0
630,3,Adventure,0
631,1,Historical,1
632,1,Sports,1
632,2,Sci-Fi,0
633,1,Horror,1
633,2,Historical,0
633,3,Military,0
633,4,Mystery,0
634,1,Romance,1
634,2,Music,0
634,3,Vampire,0
634,4,Josei,0
635,1,Sci-Fi,1
636,1,Slice of Life,1
636,2,Sports,0
637,1,Vampire,1
638,1,Drama,1
638,2,Romance,0
639,1,Parody,1
639,2,Cyberpunk,0
640,1,Thriller,1
640,2,Music,0
641,1,Space,1
641,2,Mecha,0
641,3,Shojo,0
641,4,Martial Arts,0
642,1,Shounen,1
643,1,Adventure,1
644,1,Thriller,1
644,2,Ecchi,0
645,1,Action,1
646,1,Drama,1
646,2,Fantasy,0
646,3,Adventure,0
647,1,Vampire,1
647,2,Horror,0
647,3,Sci-Fi,0
647,4,Comedy,0
648,1,Sports,1
648,2,Josei,0
648,3,Thriller,0
648,4,Historical,0
649,1,Seinen,1
649,2,Drama,0
650,1,Adventure,1
650,2,Sports,0
650,3,Comedy,0
650,4,Slice of Life,0
651,1,Isekai,1
652,1,Parody,1
652,2,Mystery,0
653,1,Mystery,1
653,2,Shojo,0
654,1,Sports,1
654,2,Horror,0
654,3,Vampire,0
654,4,Slice of Life,0
655,1,Adventure,1
655,2,Supernatural,0
655,3,Military,0
655,4,Slice of Life,0
656,1,Shojo,1
657,1,Thriller,1
657,2,Military,0
658,1,Thriller,1
658,2,Sports,0
659,1,Shounen,1
659,2,Adventure,0
659,3,Shojo,0
660,1,Comedy,1
660,2,Sci-Fi,0
661,1,Mystery,1
661,2,Supernatural,0
662,1,Cyberpunk,1
662,2,Historical,0
662,3,Ecchi,0
663,1,Josei,1
663,2,Shounen,0
663,3,Drama,0
663,4,Adventure,0
664,1,Supernatural,1
665,1,Music,1
665,2,Mecha,0
666,1,Comedy,1
667,1,Drama,1
667,2,Mystery,0
667,3,Military,0
667,4,Psychological,0
668,1,Cyberpunk,1
668,2,Romance,0
668,3,Action,0
668,4,Parody,0
669,1,Fantasy,1
669,2,Josei,0
669,3,Thriller,0
669,4,Ecchi,0
670,1,Sports,1
670,2,Mystery,0
671,1,Romance,1
671,2,Josei,0
672,1,Drama,1
673,1,Psychological,1
674,1,Sports,1
675,1,Drama,1
675,2,Parody,0
675,3,Mystery,0
676,1,Music,1
676,2,Ecchi,0
676,3,Martial Arts,0
677,1,Ecchi,1
677,2,Psychological,0
678,1,Horror,1
678,2,Parody,0
678,3,Adventure,0
678,4,Isekai,0
679,1,Mystery,1
680,1,Thriller,1
681,1,Martial Arts,1
682,1,Slice of Life,1
683,1,Psychological,1
684,1,Slice of Life,1
684,2,Space,0
684,3,Music,0
684,4,Psychological,0
685,1,Historical,1
685,2,Parody,0
685,3,Seinen,0
686,1,Vampire,1
686,2,Fantasy,0
687,1,Romance,1
687,2,Comedy,0
687,3,Sci-Fi,0
687,4,Harem,0
688,1,Cyberpunk,1
689,1,Vampire,1
689,2,Supernatural,0
690,1,Parody,1
690,2,Drama,0
690,3,Ecchi,0
690,4,Romance,0
691,1,Isekai,1
691,2,Mecha,0
691,3,Sports,0
691,4,Adventure,0
692,1,Isekai,1
692,2,Mecha,0
692,3,Drama,0
692,4,Cyberpunk,0
693,1,Thriller,1
693,2,Drama,0
693,3,Romance,0
693,4,Ecchi,0
694,1,Ecchi,1
694,2,Slice of Life,0
694,3,Military,0
694,4,Vampire,0
695,1,Parody,1
695,2,Comedy,0
695,3,Horror,0
696,1,Isekai,1
696,2,Horror,0
697,1,Action,1
697,2,Historical,0
697,3,Supernatural,0
697,4,Slice of Life,0
698,1,Romance,1
699,1,Sci-Fi,1
699,2,Slice of Life,0
699,3,Mystery,0
699,4,Adventure,0
700,1,Isekai,1
700,2,Slice of Life,0
701,1,Mecha,1
702,1,Mecha,1
702,2,Shounen,0
703,1,Cyberpunk,1
703,2,Parody,0
703,3,Sports,0
703,4,Martial Arts,0
704,1,Martial Arts,1
704,2,Parody,0
704,3,Historical,0
704,4,Mecha,0
705,1,Comedy,1
705,2,Harem,0
705,3,Fantasy,0
705,4,Shojo,0
706,1,Historical,1
706,2,Adventure,0
706,3,Comedy,0
706,4,Sci-Fi,0
707,1,Seinen,1
707,2,Ecchi,0
708,1,Isekai,1
709,1,Military,1
709,2,Cyberpunk,0
709,3,Shojo,0
709,4,Drama,0
710,1,Slice of Life,1
710,2,Cyberpunk,0
710,3,Drama,0
710,4,Shounen,0
711,1,Shounen,1
712,1,Supernatural,1
712,2,Parody,0
713,1,Shojo,1
713,2,Cyberpunk,0
713,3,Horror,0
713,4,Shounen,0
714,1,Psychological,1
715,1,Music,1
716,1,Psychological,1
716,2,Music,0
716,3,Cyberpunk,0
717,1,Harem,1
717,2,Mecha,0
717,3,Shounen,0
718,1,Music,1
719,1,Historical,1
719,2,Slice of Life,0
720,1,Seinen,1
721,1,Vampire,1
721,2,Harem,0
721,3,Cyberpunk,0
722,1,Sci-Fi,1
722,2,Ecchi,0
723,1,Adventure,1
723,2,Thriller,0
723,3,Harem,0
723,4,Space,0
724,1,Romance,1
725,1,Horror,1
725,2,Slice of Life,0
725,3,Adventure,0
725,4,Sports,0
726,1,Psychological,1
726,2,Space,0
727,1,Space,1
727,2,Shojo,0
727,3,Psychological,0
727,4,Sci-Fi,0
728,1,Josei,1
728,2,Harem,0
728,3,Music,0
728,4,Drama,0
729,1,Adventure,1
729,2,Romance,0
729,3,Mystery,0
729,4,Thriller,0
730,1,Harem,1
730,2,Action,0
731,1,Music,1
731,2,Ecchi,0
731,3,Vampire,0
731,4,Romance,0
732,1,Cyberpunk,1
732,2,Sci-Fi,0
732,3,Martial Arts,0
733,1,Mecha,1
733,2,Adventure,0
734,1,Fantasy,1
734,2,Military,0
735,1,Seinen,1
735,2,Space,0
735,3,Adventure,0
736,1,Comedy,1
736,2,Josei,0
736,3,Mecha,0
736,4,Parody,0
737,1,Vampire,1
737,2,Shounen,0
738,1,Comedy,1
739,1,Mystery,1
739,2,Historical,0
739,3,Shounen,0
740,1,Comedy,1
740,2,Supernatural,0
740,3,Seinen,0
741,1,Sports,1
741,2,Drama,0
741,3,Comedy,0
742,1,Fantasy,1
743,1,Sports,1
744,1,Space,1
744,2,Fantasy,0
744,3,Ecchi,0
744,4,Horror,0
745,1,Slice of Life,1
745,2,Psychological,0
746,1,Historical,1
747,1,Slice of Life,1
747,2,Vampire,0
748,1,Psychological,1
749,1,Sci-Fi,1
749,2,Comedy,0
749,3,Military,0
749,4,Fantasy,0
750,1,Josei,1
750,2,Ecchi,0
750,3,Isekai,0
750,4,Cyberpunk,0
751,1,Shounen,1
751,2,Thriller,0
752,1,Action,1
752,2,Mecha,0
753,1,Isekai,1
753,2,Cyberpunk,0
753,3,Horror,0
753,4,Parody,0
754,1,Mecha,1
754,2,Music,0
754,3,Sports,0
755,1,Slice of Life,1
756,1,Sci-Fi,1
756,2,Vampire,0
756,3,Adventure,0
756,4,Psychological,0
757,1,Ecchi,1
758,1,Historical,1
758,2,Seinen,0
759,1,Adventure,1
759,2,Horror,0
759,3,Slice of Life,0
759,4,Action,0
760,1,Isekai,1
761,1,Sci-Fi,1
761,2,Music,0
761,3,Mystery,0
762,1,Thriller,1
762,2,Action,0
763,1,Sports,1
763,2,Fantasy,0
763,3,Martial Arts,0
764,1,Adventure,1
764,2,Harem,0
765,1,Josei,1
765,2,Romance,0
765,3,Sports,0
766,1,Horror,1
767,1,Mecha,1
768,1,Psychological,1
768,2,Music,0
768,3,Mystery,0
769,1,Space,1
769,2,Drama,0
770,1,Slice of Life,1
770,2,Historical,0
770,3,Vampire,0
771,1,Sci-Fi,1
771,2,Shounen,0
772,1,Comedy,1
772,2,Vampire,0
773,1,Thriller,1
773,2,Harem,0
773,3,Space,0
773,4,Psychological,0
774,1,Space,1
774,2,Martial Arts,0
774,3,Sci-Fi,0
774,4,Cyberpunk,0
775,1,Supernatural,1
775,2,Horror,0
775,3,Vampire,0
775,4,Ecchi,0
776,1,Shojo,1
777,1,Psychological,1
777,2,Ecchi,0
778,1,Music,1
779,1,Historical,1
779,2,Cyberpunk,0
779,3,Adventure,0
779,4,Comedy,0
780,1,Slice of Life,1
781,1,Harem,1
782,1,Horror,1
782,2,Sci-Fi,0
782,3,Fantasy,0
783,1,Historical,1
783,2,Josei,0
783,3,Cyberpunk,0
783,4,Horror,0
784,1,Comedy,1
784,2,Isekai,0
784,3,Harem,0
785,1,Space,1
785,2,Drama,0
785,3,Josei,0
786,1,Music,1
787,1,Mecha,1
787,2,Harem,0
787,3,Sci-Fi,0
787,4,Shounen,0
788,1,Martial Arts,1
788,2,Harem,0
788,3,Fantasy,0
789,1,Fantasy,1
789,2,Cyberpunk,0
790,1,Thriller,1
791,1,Harem,1
791,2,Romance,0
792,1,Slice of Life,1
792,2,Mecha,0
793,1,Music,1
794,1,Josei,1
794,2,Cyberpunk,0
794,3,Thriller,0
794,4,Mecha,0
795,1,Seinen,1
795,2,Harem,0
795,3,Thriller,0
795,4,Military,0
796,1,Drama,1
797,1,Action,1
797,2,Music,0
797,3,Sports,0
797,4,Slice of Life,0
798,1,Josei,1
798,2,Psychological,0
799,1,Isekai,1
799,2,Ecchi,0
799,3,Comedy,0
799,4,Sports,0
800,1,Space,1
800,2,Martial Arts,0
801,1,Mystery,1
801,2,Action,0
801,3,Martial Arts,0
801,4,Mecha,0
802,1,Shojo,1
803,1,Fantasy,1
803,2,Music,0
803,3,Military,0
803,4,Ecchi,0
804,1,Ecchi,1
804,2,Isekai,0
805,1,Vampire,1
805,2,Seinen,0
805,3,Fantasy,0
805,4,Thriller,0
806,1,Mecha,1
806,2,Parody,0
807,1,Vampire,1
807,2,Military,0
808,1,Mecha,1
808,2,Mystery,0
808,3,Josei,0
808,4,Action,0
809,1,Ecchi,1
810,1,Comedy,1
810,2,Parody,0
810,3,Action,0
811,1,Ecchi,1
812,1,Psychological,1
812,2,Historical,0
812,3,Ecchi,0
812,4,Adventure,0
813,1,Mecha,1
813,2,Cyberpunk,0
813,3,Sports,0
814,1,Slice of Life,1
814,2,Space,0
814,3,Music,0
815,1,Space,1
815,2,Horror,0
815,3,Shounen,0
816,1,Military,1
817,1,Military,1
817,2,Vampire,0
817,3,Psychological,0
817,4,Josei,0
818,1,Fantasy,1
818,2,Sci-Fi,0
819,1,Seinen,1
819,2,Military,0
819,3,Ecchi,0
820,1,Adventure,1
820,2,Shojo,0
821,1,Seinen,1
822,1,Shounen,1
822,2,Action,0
822,3,Mecha,0
823,1,Josei,1
823,2,Slice of Life,0
823,3,Sci-Fi,0
824,1,Horror,1
824,2,Comedy,0
824,3,Harem,0
824,4,Mecha,0
825,1,Cyberpunk,1
826,1,Josei,1
826,2,Shojo,0
826,3,Martial Arts,0
826,4,Mecha,0
827,1,Harem,1
827,2,Mecha,0
827,3,Action,0
827,4,Thriller,0
828,1,Sports,1
829,1,Adventure,1
829,2,Harem,0
829,3,Cyberpunk,0
829,4,Thriller,0
830,1,Fantasy,1
830,2,Parody,0
830,3,Ecchi,0
830,4,Comedy,0
831,1,Fantasy,1
832,1,Mystery,1
832,2,Cyberpunk,0
832,3,Space,0
833,1,Adventure,1
833,2,Isekai,0
833,3,Military,0
833,4,Martial Arts,0
834,1,Shojo,1
834,2,Josei,0
834,3,Mystery,0
834,4,Harem,0
835,1,Shounen,1
835,2,Slice of Life,0
835,3,Action,0
835,4,Shojo,0
836,1,Mystery,1
836,2,Harem,0
837,1,Horror,1
837,2,Mecha,0
837,3,Sci-Fi,0
838,1,Music,1
838,2,Thriller,0
838,3,Mystery,0
838,4,Harem,0
839,1,Mystery,1
839,2,Comedy,0
840,1,Historical,1
840,2,Comedy,0
840,3,Mecha,0
841,1,Fantasy,1
841,2,Space,0
842,1,Parody,1
842,2,Vampire,0
842,3,Drama,0
843,1,Adventure,1
843,2,Seinen,0
843,3,Thriller,0
843,4,Harem,0
844,1,Fantasy,1
844,2,Military,0
844,3,Shojo,0
844,4,Martial Arts,0
845,1,Isekai,1
845,2,Fantasy,0
846,1,Cyberpunk,1
846,2,Shounen,0
846,3,Isekai,0
846,4,Parody,0
847,1,Sports,1
847,2,Action,0
847,3,Shounen,0
847,4,Psychological,0
848,1,Sci-Fi,1
848,2,Sports,0
849,1,Historical,1
849,2,Drama,0
849,3,Seinen,0
849,4,Space,0
850,1,Harem,1
850,2,Action,0
851,1,Drama,1
851,2,Cyberpunk,0
852,1,Parody,1
852,2,Psychological,0
852,3,Music,0
852,4,Sports,0
853,1,Thriller,1
853,2,Martial Arts,0
854,1,Ecchi,1
855,1,Slice of Life,1
855,2,Historical,0
855,3,Drama,0
855,4,Seinen,0
856,1,Romance,1
856,2,Isekai,0
856,3,Drama,0
857,1,Josei,1
857,2,Isekai,0
857,3,Sports,0
858,1,Harem,1
859,1,Shounen,1
859,2,Cyberpunk,0
859,3,Space,0
860,1,Shounen,1
860,2,Horror,0
861,1,Sports,1
862,1,Supernatural,1
862,2,Shojo,0
862,3,Seinen,0
863,1,Sports,1
863,2,Martial Arts,0
863,3,Music,0
864,1,Mystery,1
865,1,Shojo,1
865,2,Shounen,0
865,3,Comedy,0
866,1,Josei,1
866,2,Martial Arts,0
866,3,Mystery,0
866,4,Fantasy,0
867,1,Space,1
867,2,Martial Arts,0
867,3,Supernatural,0
868,1,Seinen,1
868,2,Sports,0
868,3,Drama,0
868,4,Martial Arts,0
869,1,Action,1
869,2,Seinen,0
870,1,Mecha,1
870,2,Space,0
870,3,Harem,0
870,4,Fantasy,0
871,1,Space,1
872,1,Josei,1
873,1,Space,1
873,2,Mecha,0
874,1,Parody,1
875,1,Mystery,1
875,2,Josei,0
876,1,Historical,1
876,2,Music,0
877,1,Mystery,1
877,2,Shojo,0
877,3,Fantasy,0
877,4,Vampire,0
878,1,Martial Arts,1
878,2,Thriller,0
879,1,Sports,1
879,2,Fantasy,0
879,3,Music,0
880,1,Slice of Life,1
880,2,Psychological,0
880,3,Martial Arts,0
880,4,Harem,0
881,1,Thriller,1
881,2,Mystery,0
881,3,Supernatural,0
882,1,Horror,1
882,2,Parody,0
882,3,Romance,0
882,4,Space,0
883,1,Supernatural,1
883,2,Vampire,0
884,1,Space,1
884,2,Action,0
884,3,Mecha,0
884,4,Historical,0
885,1,Horror,1
886,1,Drama,1
886,2,Harem,0
886,3,Thriller,0
887,1,Harem,1
888,1,Adventure,1
888,2,Shounen,0
888,3,Action,0
889,1,Josei,1
889,2,Mystery,0
890,1,Adventure,1
890,2,Drama,0
890,3,Cyberpunk,0
891,1,Harem,1
891,2,Shounen,0
891,3,Drama,0
891,4,Military,0
892,1,Vampire,1
892,2,Ecchi,0
892,3,Romance,0
892,4,Cyberpunk,0
893,1,Supernatural,1
893,2,Ecchi,0
894,1,Thriller,1
894,2,Mecha,0
895,1,Military,1
895,2,Ecchi,0
896,1,Adventure,1
896,2,Mystery,0
896,3,Sports,0
896,4,Seinen,0
897,1,Shounen,1
897,2,Martial Arts,0
897,3,Mystery,0
897,4,Fantasy,0
898,1,Sports,1
899,1,Slice of Life,1
899,2,Drama,0
900,1,Cyberpunk,1
901,1,Parody,1
901,2,Action,0
901,3,Psychological,0
901,4,Cyberpunk,0
902,1,Space,1
902,2,Martial Arts,0
902,3,Comedy,0
903,1,Parody,1
903,2,Horror,0
903,3,Adventure,0
904,1,Fantasy,1
905,1,Mecha,1
905,2,Space,0
905,3,Sports,0
905,4,Fantasy,0
906,1,Martial Arts,1
907,1,Shounen,1
907,2,Josei,0
908,1,Martial Arts,1
908,2,Cyberpunk,0
908,3,Romance,0
908,4,Mystery,0
909,1,Music,1
910,1,Horror,1
910,2,Military,0
911,1,Slice of Life,1
911,2,Harem,0
911,3,Horror,0
912,1,Shounen,1
912,2,Harem,0
912,3,Vampire,0
913,1,Seinen,1
913,2,Ecchi,0
913,3,Mystery,0
914,1,Fantasy,1
914,2,Ecchi,0
915,1,Action,1
916,1,Psychological,1
916,2,Shojo,0
917,1,Psychological,1
917,2,Action,0
917,3,Slice of Life,0
917,4,Josei,0
918,1,Comedy,1
918,2,Action,0
918,3,Music,0
918,4,Supernatural,0
919,1,Space,1
919,2,Shounen,0
920,1,Music,1
920,2,Shojo,0
920,3,Parody,0
920,4,Ecchi,0
921,1,Seinen,1
921,2,Fantasy,0
921,3,Martial Arts,0
921,4,Sci-Fi,0
922,1,Mecha,1
922,2,Space,0
922,3,Historical,0
922,4,Military,0
923,1,Drama,1
923,2,Vampire,0
923,3,Sci-Fi,0
924,1,Fantasy,1
924,2,Sports,0
924,3,Historical,0
925,1,Psychological,1
925,2,Comedy,0
926,1,Harem,1
926,2,Comedy,0
926,3,Psychological,0
927,1,Adventure,1
927,2,Josei,0
928,1,Harem,1
928,2,Josei,0
928,3,Cyberpunk,0
928,4,Thriller,0
929,1,Space,1
929,2,Comedy,0
929,3,Shounen,0
930,1,Historical,1
930,2,Mystery,0
931,1,Thriller,1
932,1,Josei,1
933,1,Music,1
933,2,Thriller,0
933,3,Shojo,0
934,1,Vampire,1
934,2,Action,0
934,3,Slice of Life,0
935,1,Harem,1
935,2,Adventure,0
935,3,Parody,0
936,1,Ecchi,1
937,1,Adventure,1
938,1,Action,1
938,2,Cyberpunk,0
938,3,Sci-Fi,0
939,1,Historical,1
939,2,Psychological,0
939,3,Seinen,0
939,4,Horror,0
940,1,Harem,1
940,2,Slice of Life,0
940,3,Fantasy,0
941,1,Isekai,1
941,2,Vampire,0
941,3,Military,0
942,1,Shounen,1
943,1,Ecchi,1
943,2,Mecha,0
943,3,Space,0
944,1,Harem,1
944,2,Thriller,0
945,1,Drama,1
945,2,Mecha,0
945,3,Supernatural,0
945,4,Cyberpunk,0
946,1,Adventure,1
946,2,Psychological,0
946,3,Sports,0
946,4,Supernatural,0
947,1,Psychological,1
948,1,Slice of Life,1
948,2,Seinen,0
948,3,Harem,0
949,1,Shounen,1
949,2,Drama,0
949,3,Space,0
950,1,Psychological,1
950,2,Romance,0
950,3,Action,0
950,4,Thriller,0
951,1,Music,1
952,1,Mecha,1
952,2,Seinen,0
952,3,Space,0
953,1,Cyberpunk,1
953,2,Seinen,0
953,3,Supernatural,0
953,4,Sci-Fi,0
954,1,Supernatural,1
955,1,Psychological,1
955,2,Mystery,0
955,3,Drama,0
955,4,Horror,0
956,1,Josei,1
956,2,Harem,0
957,1,Ecchi,1
957,2,Vampire,0
958,1,Seinen,1
959,1,Isekai,1
959,2,Psychological,0
959,3,Thriller,0
959,4,Harem,0
960,1,Vampire,1
960,2,Romance,0
960,3,Shounen,0
961,1,Cyberpunk,1
961,2,Supernatural,0
962,1,Supernatural,1
962,2,Romance,0
962,3,Thriller,0
962,4,Psychological,0
963,1,Isekai,1
963,2,Shounen,0
963,3,Mecha,0
964,1,Drama,1
964,2,Supernatural,0
965,1,Sports,1
966,1,Horror,1
966,2,Martial Arts,0
967,1,Vampire,1
967,2,Romance,0
968,1,Music,1
968,2,Fantasy,0
968,3,Ecchi,0
968,4,Parody,0
969,1,Supernatural,1
969,2,Fantasy,0
970,1,Thriller,1
970,2,Shojo,0
971,1,Comedy,1
971,2,Mecha,0
971,3,Sci-Fi,0
971,4,Supernatural,0
972,1,Supernatural,1
972,2,Adventure,0
972,3,Harem,0
972,4,Romance,0
973,1,Romance,1
973,2,Mecha,0
974,1,Romance,1
974,2,Action,0
975,1,Martial Arts,1
975,2,Action,0
976,1,Romance,1
976,2,Military,0
977,1,Cyberpunk,1
977,2,Harem,0
977,3,Thriller,0
977,4,Seinen,0
978,1,Mystery,1
979,1,Mecha,1
979,2,Harem,0
980,1,Space,1
980,2,Music,0
980,3,Supernatural,0
980,4,Parody,0
981,1,Supernatural,1
981,2,Historical,0
981,3,Isekai,0
982,1,Action,1
983,1,Harem,1
983,2,Psychological,0
983,3,Mecha,0
983,4,Isekai,0
984,1,Harem,1
984,2,Vampire,0
985,1,Mecha,1
985,2,Seinen,0
986,1,Cyberpunk,1
987,1,Historical,1
987,2,Action,0
988,1,Military,1
988,2,Martial Arts,0
989,1,Romance,1
990,1,Supernatural,1
990,2,Drama,0
990,3,Slice of Life,0
991,1,Shounen,1
991,2,Thriller,0
991,3,Military,0
992,1,Horror,1
992,2,Adventure,0
992,3,Fantasy,0
992,4,Slice of Life,0
993,1,Parody,1
993,2,Thriller,0
994,1,Psychological,1
995,1,Martial Arts,1
995,2,Military,0
996,1,Music,1
997,1,Josei,1
997,2,Adventure,0
997,3,Supernatural,0
997,4,Horror,0
998,1,Fantasy,1
998,2,Historical,0
998,3,Sports,0
998,4,Ecchi,0
999,1,Isekai,1
999,2,Shojo,0
1000,1,Drama,1
1001,1,Slice of Life,1
1002,1,Historical,1
1003,1,Comedy,1
1004,1,Vampire,1
1004,2,Thriller,0
1005,1,Cyberpunk,1
1005,2,Sci-Fi,0
1005,3,Mecha,0
1006,1,Military,1
1006,2,Drama,0
1007,1,Cyberpunk,1
1007,2,Shojo,0
1007,3,Sci-Fi,0
1007,4,Martial Arts,0
1008,1,Fantasy,1
1008,2,Sports,0
1009,1,Shojo,1
1009,2,Josei,0
1010,1,Music,1
1011,1,Psychological,1
1011,2,Seinen,0
1012,1,Historical,1
1012,2,Thriller,0
1012,3,Fantasy,0
1013,1,Military,1
1014,1,Adventure,1
1014,2,Sci-Fi,0
1015,1,Sci-Fi,1
1015,2,Ecchi,0
1015,3,Adventure,0
1016,1,Shounen,1
1016,2,Seinen,0
1017,1,Cyberpunk,1
1018,1,Fantasy,1
1018,2,Thriller,0
1018,3,Shounen,0
1019,1,Shounen,1
1019,2,Horror,0
1020,1,Sci-Fi,1
1020,2,Drama,0
1021,1,Thriller,1
1021,2,Cyberpunk,0
1021,3,Isekai,0
1021,4,Sci-Fi,0
1022,1,Sci-Fi,1
1023,1,Mecha,1
